listener,psi_star,alpha,c,switch_type,mean_abias,abias_r150,std_150
cred,inf,5.0,2.0,hard_amnesic,0.012072426568249865,0.00028951819241046885,0.0008274283704641887
cred,inf,5.0,2.0,soft,0.012072426568249865,0.00028951819241046885,0.0008274283704641887
cred,inf,5.0,3.5,hard,0.012072426568249865,0.00028951819241046885,0.0008274283704641887
cred,inf,5.0,3.5,hard_amnesic,0.012072426568249865,0.00028951819241046885,0.0008274283704641887
cred,inf,5.0,3.5,soft,0.012072426568249865,0.00028951819241046885,0.0008274283704641887
cred,inf,10.0,2.0,hard,0.010774018262942634,0.0002615493267774589,0.0007402354835726726
cred,inf,10.0,2.0,hard_amnesic,0.010774018262942634,0.0002615493267774589,0.0007402354835726726
cred,inf,10.0,2.0,soft,0.010774018262942634,0.0002615493267774589,0.0007402354835726726
cred,inf,10.0,3.5,hard,0.010774018262942634,0.0002615493267774589,0.0007402354835726726
cred,inf,10.0,3.5,hard_amnesic,0.010774018262942634,0.0002615493267774589,0.0007402354835726726
cred,inf,10.0,3.5,soft,0.010774018262942634,0.0002615493267774589,0.0007402354835726726
cred,low,1.5,2.0,hard,0.04334456496924163,0.022062331846356396,0.011806526846353563
cred,low,1.5,2.0,hard_amnesic,0.04334456496924163,0.022062331846356396,0.011806526846353563
cred,low,1.5,2.0,soft,0.04334456496924163,0.022062331846356396,0.011806526846353563
cred,low,1.5,3.5,hard,0.04334456496924163,0.022062331846356396,0.011806526846353563
cred,low,1.5,3.5,hard_amnesic,0.04334456496924163,0.022062331846356396,0.011806526846353563
cred,low,1.5,3.5,soft,0.04334456496924163,0.022062331846356396,0.011806526846353563
cred,low,3.0,2.0,hard,0.06795783381219705,0.04964944967925549,0.010423770540015538
cred,low,3.0,2.0,hard_amnesic,0.06795783381219705,0.04964944967925549,0.010423770540015538
cred,low,3.0,2.0,soft,0.06795783381219705,0.04964944967925549,0.010423770540015538
cred,low,3.0,3.5,hard,0.06795783381219705,0.04964944967925549,0.010423770540015538
cred,low,3.0,3.5,hard_amnesic,0.06795783381219705,0.04964944967925549,0.010423770540015538
cred,low,3.0,3.5,soft,0.06795783381219705,0.04964944967925549,0.010423770540015538
cred,low,5.0,2.0,hard,0.07911363200592995,0.060139721027016646,0.0068382155012559455
cred,low,5.0,2.0,hard_amnesic,0.07911363200592995,0.060139721027016646,0.0068382155012559455
cred,low,5.0,2.0,soft,0.07911363200592995,0.060139721027016646,0.0068382155012559455
cred,low,5.0,3.5,hard,0.07911363200592995,0.060139721027016646,0.0068382155012559455
cred,low,5.0,3.5,hard_amnesic,0.07911363200592995,0.060139721027016646,0.0068382155012559455
cred,low,5.0,3.5,soft,0.07911363200592995,0.060139721027016646,0.0068382155012559455
cred,low,10.0,2.0,hard,0.10729966132219633,0.07488526153564454,0.008648682576264945
cred,low,10.0,2.0,hard_amnesic,0.10729966132219633,0.07488526153564454,0.008648682576264945
cred,low,10.0,2.0,soft,0.10729966132219633,0.07488526153564454,0.008648682576264945
cred,low,10.0,3.5,hard,0.10729966132219633,0.07488526153564454,0.008648682576264945
cred,low,10.0,3.5,hard_amnesic,0.10729966132219633,0.07488526153564454,0.008648682576264945
cred,low,10.0,3.5,soft,0.10729966132219633,0.07488526153564454,0.008648682576264945
switch,high,1.5,2.0,hard,0.029582984835783643,0.007673169487714769,0.012474418627698058
switch,high,1.5,2.0,hard_amnesic,0.03766586844480038,0.011557572305202487,0.017310390440084762
switch,high,1.5,2.0,soft,0.03365151034019391,0.009612744453549388,0.011991773674171669
switch,high,1.5,3.5,hard,0.033586824820339686,0.007892915976047521,0.01084461066645558
switch,high,1.5,3.5,hard_amnesic,0.043988222197572396,0.017599503436684615,0.024291436701475957
switch,high,1.5,3.5,soft,0.03814735672563315,0.012907142296433458,0.010265045540982329
switch,high,3.0,2.0,hard,0.033002054103414225,0.007172706061601644,0.014076284559631802
switch,high,3.0,2.0,hard_amnesic,0.0379254782947898,0.009374813941121106,0.016652539991639004
switch,high,3.0,2.0,soft,0.03979640890437365,0.010356930977106101,0.013995535181779558
