score_type,round,emp_var_sus,mean_sigma_bar_sq,theo_var_sus,ratio_emp_over_theo
surp2,99,0.004131908538495524,0.385129340188851,0.0038901953554429393,1.0621339446910794
surp2,100,0.00408528665966298,0.38506510977245845,0.0038506510977245846,1.060933996870567
surp2,101,0.004029547581038057,0.38500315693652143,0.003811912444916054,1.0570934246961161
surp2,102,0.003983976490920585,0.38493952455785796,0.00377391690742998,1.0556608925535815
surp2,103,0.003942917763432005,0.384875159149014,0.0037366520305729513,1.055200679959334
surp2,104,0.0039145099790279395,0.38481158184164915,0.003700111363862011,1.0579438276533788
surp2,105,0.003900142538584986,0.38474683844425767,0.0036642556042310254,1.0643751309492677
surp2,106,0.003850353896211377,0.38468091331170823,0.0036290652199217756,1.0609767702919297
surp2,107,0.0037962427928951888,0.38461683493255205,0.0035945498591827296,1.0561107625749604
surp2,108,0.0037723855980898173,0.38455225607049015,0.0035606690376897236,1.059459769543047
surp2,109,0.0037145106835438386,0.38448724829780756,0.003527405947686308,1.0530431537034337
surp2,110,0.003705232696809136,0.38442290723797923,0.0034947537021634474,1.060227132606052
surp2,111,0.00366298773917487,0.3843599332182534,0.003462702101065346,1.0578408515268765
surp2,112,0.0036081091965189825,0.38429618263997484,0.003431215916428347,1.0515541092134968
surp2,113,0.003575197228775907,0.3842327088080786,0.0034002894584785714,1.0514390825937496
surp2,114,0.003534837493097543,0.3841690071492686,0.003369903571484812,1.0489432169538488
surp2,115,0.003506058421738889,0.38410538105706526,0.0033400467918005675,1.0497033844992414
surp2,116,0.0034714554642967226,0.3840413421943395,0.0033107012258132714,1.048555948579734
surp2,117,0.003444999417919337,0.3839757130535007,0.0032818437013119716,1.0497146517191362
surp2,118,0.003394377531569717,0.38391440575158353,0.003253511913149013,1.0432964815193693
surp2,119,0.0033679476364596407,0.3838536354771979,0.0032256608023293943,1.0441109102443427
surp2,120,0.0033372338683583416,0.38379128574382826,0.003198260714531902,1.0434527282891568
surp2,121,0.0033045684664065296,0.38372942808290716,0.003171317587462043,1.042017513310966
surp2,122,0.00327965018248617,0.38366660977835876,0.003144808276871793,1.0428776236077917
surp2,123,0.0032497307299405634,0.3836051126326082,0.003118740753110636,1.042000918703896
surp2,124,0.0031842638707357397,0.38354570923854764,0.003093110558375384,1.0294697879820476
surp2,125,0.0031760467451754956,0.3834862392226623,0.0030678899137812983,1.0352544694998165
surp2,126,0.003144972209425379,0.38342752918857853,0.003043075628480782,1.0334847349802698
surp2,127,0.0031080496584716907,0.38336912875688817,0.0030186545571408516,1.0296142203881422
surp2,128,0.0030677850627959472,0.3833110826478054,0.0029946178331859796,1.024432910536743
surp2,129,0.003033698432262016,0.3832521037985895,0.002970946541074337,1.0211218513426994
surp2,130,0.003009721686952227,0.38319365944380385,0.0029476435341831064,1.0210602645975386
surp2,131,0.0029705683250608513,0.3831352500664046,0.0029246965653924014,1.0156842799390697
surp2,132,0.002946059015161259,0.38307721707928577,0.0029021001293885284,1.0151472670868846
surp2,133,0.002943207381007879,0.3830187327150987,0.0028798400956022456,1.0220037513549451
surp2,134,0.002918116947834538,0.3829604608239845,0.0028579138867461528,1.0210653866680808
surp2,135,0.002897903242130138,0.38290127268464735,0.0028363057235899804,1.0217175172717954
surp2,136,0.002886446641724651,0.3828432203807609,0.002815023679270301,1.0253720645337037
surp2,137,0.0028351787952068494,0.3827858255547136,0.0027940571208373254,1.014717549638785
surp2,138,0.0027813433244372847,0.38272687253650156,0.002773383134322475,1.0028702093181057
surp2,139,0.002785283916102233,0.3826674415418574,0.002753003176560125,1.0117256455847765
surp2,140,0.002787673441746135,0.3826100957502183,0.0027329292553587023,1.0200313221720214
surp2,141,0.0027512616019004493,0.3825530648420897,0.0027131423038446074,1.0140498705142835
surp2,142,0.0027229971655978393,0.38249606985358964,0.0026936342947435888,1.0109008379168434
surp2,143,0.0026834746269842904,0.3824379281619516,0.0026743911060276336,1.0033964818893482
surp2,144,0.00266887409305511,0.38238074962818114,0.0026554218724179246,1.0050659448040684
surp2,145,0.002668786822822039,0.3823234968671629,0.002636713771497675,1.0121640246548818
surp2,146,0.0026628733072578425,0.38226538322203363,0.0026182560494659836,1.0170408305944558
surp2,147,0.0026311731469509593,0.38220877740584136,0.0026000597102438187,1.0119664316109966
surp2,148,0.002609695802833771,0.3821544698758529,0.0025821247964584655,1.0106776428517787
surp2,149,0.0025762935040306717,0.3821002171498062,0.002564430987582592,1.00462578891985
surp2,150,0.0025664578530226,0.382045501584782,0.0025469700105652136,1.0076513827711153
sus,1,0.4207387366494592,0.4715645154983586,0.4715645154983586,0.8922188222852483
sus,2,0.1358601272431344,0.39845150529275764,0.19922575264637882,0.6819405897001831
sus,3,0.08115734693925333,0.37197751358911085,0.12399250452970362,0.6545342982390625
sus,4,0.06233914293775685,0.35537171251887206,0.08884292812971802,0.7016781667386801
sus,5,0.050661838151916765,0.3446709099639526,0.06893418199279053,0.7349305770715496
sus,6,0.04002002249700073,0.33849594918305426,0.056415991530509045,0.7093737327182916
sus,7,0.03572031608954874,0.3353823707048769,0.047911767243553845,0.7455436971875553
sus,8,0.03139266124058037,0.3343230624631744,0.0417903828078968,0.7511934356975631
sus,9,0.028352855523245197,0.33390354820054857,0.0371003942445054,0.7642197906682429
sus,10,0.025582785070970098,0.3343533012724678,0.03343533012724678,0.765142290314114
sus,11,0.023586696804892646,0.33493139498427343,0.03044830863493395,0.7746471926467259
sus,12,0.022277919399487933,0.33565325515052624,0.027971104595877188,0.7964619102947974
sus,13,0.020869055487281962,0.33650538814864767,0.025885029857588282,0.8062210320829176
sus,14,0.019560718158175235,0.3369957524158087,0.024071125172557765,0.8126216792090546
sus,15,0.018182489738284263,0.3381401511547386,0.02254267674364924,0.8065807776535084
sus,16,0.016978730209896195,0.33910469494340956,0.021194043433963097,0.8011085880237494
sus,17,0.016142211926531747,0.33979722396683754,0.019988071998049268,0.8075922444199292
sus,18,0.015898425435711603,0.3403842329799909,0.01891023516555505,0.8407312387458062
sus,19,0.015373953727617459,0.3410259420853307,0.017948733793964774,0.8565480943723685
sus,20,0.014105971228478167,0.3415261984780242,0.01707630992390121,0.8260550020080423
sus,21,0.013361949983085614,0.34199338450499644,0.01628539926214269,0.8204864841199827
sus,22,0.012475227118257324,0.34248288666033655,0.015567403939106206,0.8013684983736332
sus,23,0.01198458472177692,0.342956541324056,0.014911153970611131,0.8037328797890305
sus,24,0.011195688950468437,0.34335773382199847,0.01430657224258327,0.7825556506921105
sus,25,0.010528366705934575,0.3438535986085007,0.013754143944340026,0.7654687015448248
sus,26,0.010104890518310282,0.3442212237352291,0.013239277835970351,0.7632508844897778
sus,27,0.009958670026668366,0.344778554044972,0.012769576075739704,0.7798747560295568
sus,28,0.009699488089151184,0.34515314264849956,0.012326897951732127,0.7868555517479765
