listener,psi_star,alpha,c,switch_type,theta_star,mean_abias,abias_r150,std_150
switch,high,1.5,2.0,soft,0.7,0.022735909123553177,0.004403377771377567,0.009976138807542157
switch,high,1.5,2.0,soft,0.9,0.02957739074693788,0.0075798292954763,0.004682512880894289
switch,high,1.5,3.5,hard,0.1,0.049164707155691253,0.008765453596909835,0.002896377812556731
switch,high,1.5,3.5,hard,0.3,0.02860672679146131,0.009672464430332185,0.015647075351686603
switch,high,1.5,3.5,hard,0.5,0.04643966851962937,0.014777271449565888,0.020181716070510447
switch,high,1.5,3.5,hard,0.7,0.02008844935761559,0.005270789066950487,0.012927378539461642
switch,high,1.5,3.5,hard,0.9,0.027299046973387423,0.001972547173500083,0.001435062145298242
switch,high,1.5,3.5,soft,0.1,0.05973775680032042,0.02888267884651819,0.011467629524831106
switch,high,1.5,3.5,soft,0.3,0.030666444147626558,0.006230855981508891,0.010039444903789748
switch,high,1.5,3.5,soft,0.5,0.05680893632107311,0.03065082381169001,0.020798389439005405
switch,high,1.5,3.5,soft,0.7,0.01822166658043862,0.002325199047724421,0.004599971847710549
switch,high,1.5,3.5,soft,0.9,0.038397489587465944,0.012037008007367475,0.006480023045416298
switch,high,3.0,2.0,hard,0.1,0.041090714397529766,0.004608854651451106,0.006659401486733429
switch,high,3.0,2.0,hard,0.3,0.04068287731673982,0.00934680153926214,0.016606948792468757
switch,high,3.0,2.0,hard,0.5,0.04607089937395519,0.01814490705728531,0.025864399891967576
switch,high,3.0,2.0,hard,0.7,0.029349748788939586,0.011878686944643653,0.018383469032899787
switch,high,3.0,2.0,hard,0.9,0.014175500879685107,0.00067791541417442,0.0019646957151683666
switch,high,3.0,2.0,soft,0.1,0.04580785877588723,0.0085796325157086,0.010991164174345158
switch,high,3.0,2.0,soft,0.3,0.04346073576973544,0.008762088467677438,0.01544626408649492
switch,high,3.0,2.0,soft,0.5,0.05206653165154987,0.024677900473276775,0.020904879741525897
switch,high,3.0,2.0,soft,0.7,0.03034430817034511,0.013299531141916924,0.017243313857276614
switch,high,3.0,2.0,soft,0.9,0.023583972344795884,0.00239152510960899,0.0029089840352725105
switch,high,3.0,3.5,hard,0.1,0.041124786602954065,0.003042392929395034,0.005589794751751735
switch,high,3.0,3.5,hard,0.3,0.04146073534240325,0.014632966816425326,0.020483201644916942
switch,high,3.0,3.5,hard,0.5,0.0441098806725608,0.01500222235918045,0.02744132032773147
switch,high,3.0,3.5,hard,0.7,0.02738887915213905,0.012554090619087233,0.01793673667089024
switch,high,3.0,3.5,hard,0.9,0.015501587731970705,0.0008891105651855691,0.001880739487581214
switch,high,3.0,3.5,soft,0.1,0.06955095143285064,0.02512601489822069,0.015997546778999096
switch,high,3.0,3.5,soft,0.3,0.03663483837975396,0.006361739536126456,0.011081312841997714
switch,high,3.0,3.5,soft,0.5,0.0656658880379465,0.03749280273914337,0.02563595714746043
switch,high,3.0,3.5,soft,0.7,0.019442353294955382,0.0038492745161056757,0.008902701001170498
switch,high,3.0,3.5,soft,0.9,0.029511539194319005,0.0005899369716644509,0.003030505092480477
