listener,psi_star,alpha,c,switch_type,theta_star,mean_abias,abias_r150,std_150
cred,high,1.5,3.5,soft,0.3,0.019886845507224398,0.0024354356527328423,0.004013960020044275
cred,high,1.5,3.5,soft,0.5,0.07995604244040118,0.0620619719227155,0.014732226568836874
cred,high,1.5,3.5,soft,0.7,0.015498883188433147,0.0011627576748530469,0.004247503381217636
cred,high,1.5,3.5,soft,0.9,0.07485272548264929,0.07399483819802605,0.01096242600168201
cred,high,3.0,2.0,hard,0.1,0.11156845102210841,0.09998162562648455,0.00033591782297814156
cred,high,3.0,2.0,hard,0.3,0.027426157751679413,0.0008747234940528795,0.00354557088897612
cred,high,3.0,2.0,hard,0.5,0.11220141278372871,0.09530538022518158,0.01779469494431396
cred,high,3.0,2.0,hard,0.7,0.01940909608668755,0.004948143959045452,0.008531274709821447
cred,high,3.0,2.0,hard,0.9,0.08827550255590018,0.09643700520197554,0.004711570956669675
cred,high,3.0,2.0,hard_amnesic,0.1,0.11156845102210841,0.09998162562648455,0.00033591782297814156
cred,high,3.0,2.0,hard_amnesic,0.3,0.027426157751679413,0.0008747234940528795,0.00354557088897612
cred,high,3.0,2.0,hard_amnesic,0.5,0.11220141278372871,0.09530538022518158,0.01779469494431396
cred,high,3.0,2.0,hard_amnesic,0.7,0.01940909608668755,0.004948143959045452,0.008531274709821447
cred,high,3.0,2.0,hard_amnesic,0.9,0.08827550255590018,0.09643700520197554,0.004711570956669675
cred,high,3.0,2.0,soft,0.1,0.11156845102210841,0.09998162562648455,0.00033591782297814156
cred,high,3.0,2.0,soft,0.3,0.027426157751679413,0.0008747234940528795,0.00354557088897612
cred,high,3.0,2.0,soft,0.5,0.11220141278372871,0.09530538022518158,0.01779469494431396
cred,high,3.0,2.0,soft,0.7,0.01940909608668755,0.004948143959045452,0.008531274709821447
cred,high,3.0,2.0,soft,0.9,0.08827550255590018,0.09643700520197554,0.004711570956669675
cred,high,3.0,3.5,hard,0.1,0.11156845102210841,0.09998162562648455,0.00033591782297814156
cred,high,3.0,3.5,hard,0.3,0.027426157751679413,0.0008747234940528795,0.00354557088897612
cred,high,3.0,3.5,hard,0.5,0.11220141278372871,0.09530538022518158,0.01779469494431396
cred,high,3.0,3.5,hard,0.7,0.01940909608668755,0.004948143959045452,0.008531274709821447
cred,high,3.0,3.5,hard,0.9,0.08827550255590018,0.09643700520197554,0.004711570956669675
cred,high,3.0,3.5,hard_amnesic,0.1,0.11156845102210841,0.09998162562648455,0.00033591782297814156
cred,high,3.0,3.5,hard_amnesic,0.3,0.027426157751679413,0.0008747234940528795,0.00354557088897612
cred,high,3.0,3.5,hard_amnesic,0.5,0.11220141278372871,0.09530538022518158,0.01779469494431396
cred,high,3.0,3.5,hard_amnesic,0.7,0.01940909608668755,0.004948143959045452,0.008531274709821447
cred,high,3.0,3.5,hard_amnesic,0.9,0.08827550255590018,0.09643700520197554,0.004711570956669675
cred,high,3.0,3.5,soft,0.1,0.11156845102210841,0.09998162562648455,0.00033591782297814156
cred,high,3.0,3.5,soft,0.3,0.027426157751679413,0.0008747234940528795,0.00354557088897612
cred,high,3.0,3.5,soft,0.5,0.11220141278372871,0.09530538022518158,0.01779469494431396
cred,high,3.0,3.5,soft,0.7,0.01940909608668755,0.004948143959045452,0.008531274709821447
cred,high,3.0,3.5,soft,0.9,0.08827550255590018,0.09643700520197554,0.004711570956669675
cred,high,10.0,2.0,hard,0.1,0.13791134516398112,0.10032470474640529,0.0012559688422281094
cred,high,10.0,2.0,hard,0.3,0.08247396543158425,0.015002687970797226,0.006987903975459631
cred,high,10.0,2.0,hard,0.5,0.15068914589616986,0.13519534567991892,0.021544455677455214
cred,high,10.0,2.0,hard,0.7,0.022457225116093993,0.0029904935757319564,0.00785055185206147
cred,high,10.0,2.0,hard,0.9,0.07916101997428474,0.08873511652151747,0.007729259095932169
cred,high,10.0,2.0,hard_amnesic,0.1,0.13791134516398112,0.10032470474640529,0.0012559688422281094
cred,high,10.0,2.0,hard_amnesic,0.3,0.08247396543158425,0.015002687970797226,0.006987903975459631
cred,high,10.0,2.0,hard_amnesic,0.5,0.15068914589616986,0.13519534567991892,0.021544455677455214
cred,high,10.0,2.0,hard_amnesic,0.7,0.022457225116093993,0.0029904935757319564,0.00785055185206147
cred,high,10.0,2.0,hard_amnesic,0.9,0.07916101997428474,0.08873511652151747,0.007729259095932169
cred,high,10.0,2.0,soft,0.1,0.13791134516398112,0.10032470474640529,0.0012559688422281094
cred,high,10.0,2.0,soft,0.3,0.08247396543158425,0.015002687970797226,0.006987903975459631
cred,high,10.0,2.0,soft,0.5,0.15068914589616986,0.13519534567991892,0.021544455677455214
cred,high,10.0,2.0,soft,0.7,0.022457225116093993,0.0029904935757319564,0.00785055185206147
cred,high,10.0,2.0,soft,0.9,0.07916101997428474,0.08873511652151747,0.007729259095932169
cred,high,10.0,3.5,hard,0.1,0.13791134516398112,0.10032470474640529,0.0012559688422281094
cred,high,10.0,3.5,hard,0.3,0.08247396543158425,0.015002687970797226,0.006987903975459631
cred,high,10.0,3.5,hard,0.5,0.15068914589616986,0.13519534567991892,0.021544455677455214
cred,high,10.0,3.5,hard,0.7,0.022457225116093993,0.0029904935757319564,0.00785055185206147
cred,high,10.0,3.5,hard,0.9,0.07916101997428474,0.08873511652151747,0.007729259095932169
